transaction_id,date,description,amount,category,payment_method,month,day_of_week,is_fraud,income_type,credit_score,debt_to_income_ratio,savings_rate,financial_stress_level,cash_flow_status,emergency_fund_pkr,emergency_fund_months,subscription_services,loan_payment_pkr,investment_amount_pkr,savings_goal_met,financial_scenario,fraud_flag,financial_advice_score,monthly_income_pkr
TXN0099,2024-06-01,Café Latte,2358.51,Food & Dining,Debit Card,2024-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0123,2024-06-01,Metro BRT,1527.53,Transport,Debit Card,2024-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2315,2024-06-01,Toll Tax,1218.11,Transport,Credit Card,2024-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0516,2024-06-02,Chase Up,3130.73,Shopping,JazzCash,2024-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0572,2024-06-02,Spotify,857.75,Entertainment,Debit Card,2024-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0666,2024-06-02,Kababjees,2003.22,Food & Dining,Debit Card,2024-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1819,2024-06-02,Apartment Rent,5306.07,Rent,EasyPaisa,2024-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2404,2024-06-02,Water Bill,3892.14,Utilities,JazzCash,2024-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0236,2024-06-03,Biryani House,2843.28,Food & Dining,Debit Card,2024-06,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0401,2024-06-03,Cheetay Delivery,3089.91,Food & Dining,EasyPaisa,2024-06,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1108,2024-06-03,House Rent,20896.88,Rent,EasyPaisa,2024-06,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1580,2024-06-03,Repair Service,1528.2,Miscellaneous,Debit Card,2024-06,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0010,2024-06-04,Kababjees,2347.53,Food & Dining,Debit Card,2024-06,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1623,2024-06-04,Cheetay Delivery,1419.12,Food & Dining,JazzCash,2024-06,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2091,2024-06-04,McDonald's,1106.8,Food & Dining,Credit Card,2024-06,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0881,2024-06-05,Exam Fee,7583.31,Education,Credit Card,2024-06,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0992,2024-06-05,KFC,1316.54,Food & Dining,JazzCash,2024-06,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1027,2024-06-05,Optician,1595.77,Healthcare,JazzCash,2024-06,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1538,2024-06-05,Uber,779.0,Transport,Credit Card,2024-06,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2078,2024-06-05,Haircut,1506.79,Miscellaneous,JazzCash,2024-06,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2253,2024-06-06,Hospital Bill,2882.61,Healthcare,Cash,2024-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0472,2024-06-07,Coursera,12039.03,Education,JazzCash,2024-06,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0782,2024-06-07,Imtiaz Superstore,1826.07,Food & Dining,EasyPaisa,2024-06,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0049,2024-06-08,Books,1186.3,Education,EasyPaisa,2024-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0073,2024-06-08,Telenor Postpaid,3855.27,Utilities,Cash,2024-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0975,2024-06-08,Udemy,7316.43,Education,Credit Card,2024-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1072,2024-06-08,Chase Up,4055.05,Shopping,Credit Card,2024-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1314,2024-06-08,CNG Station,521.4,Transport,JazzCash,2024-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1570,2024-06-08,Monthly Rent,17904.55,Rent,Cash,2024-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1586,2024-06-08,PTCL Broadband,4880.12,Utilities,Credit Card,2024-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1936,2024-06-08,Kababjees,730.71,Food & Dining,Cash,2024-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2085,2024-06-08,KFC,2013.54,Food & Dining,Debit Card,2024-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2291,2024-06-08,Tuition Fee,4089.48,Education,Credit Card,2024-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0318,2024-06-09,Doctor Visit,709.96,Healthcare,Debit Card,2024-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0330,2024-06-09,Jazz Internet,1367.91,Utilities,Credit Card,2024-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1808,2024-06-09,Kababjees,1174.97,Food & Dining,Debit Card,2024-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2043,2024-06-09,Apartment Rent,30751.75,Rent,JazzCash,2024-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2074,2024-06-09,Jazz Internet,3942.24,Utilities,Debit Card,2024-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2413,2024-06-09,Health Supplement,2342.87,Healthcare,Credit Card,2024-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0234,2024-06-10,Bank Transfer – Savings,15084.32,Savings,Cash,2024-06,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0788,2024-06-10,Careem,224.5,Transport,EasyPaisa,2024-06,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1155,2024-06-10,Investment Transfer,6191.53,Savings,Cash,2024-06,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2430,2024-06-10,Nayatel Internet,3876.91,Utilities,Debit Card,2024-06,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0850,2024-06-11,Haircut,1515.9,Miscellaneous,JazzCash,2024-06,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1552,2024-06-11,Telenor Postpaid,3774.79,Utilities,JazzCash,2024-06,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2423,2024-06-11,Careem Bike,500.22,Transport,Credit Card,2024-06,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0352,2024-06-13,Metro BRT,973.35,Transport,JazzCash,2024-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0972,2024-06-13,Books,1539.05,Education,Debit Card,2024-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0977,2024-06-13,Investment Transfer,20703.46,Savings,EasyPaisa,2024-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1863,2024-06-13,OLX Purchase,6459.41,Shopping,Debit Card,2024-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0084,2024-06-14,Burns Road,557.42,Food & Dining,Credit Card,2024-06,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1727,2024-06-14,Khaadi,7236.8,Shopping,Cash,2024-06,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2000,2024-06-14,Kababjees,1860.93,Food & Dining,Cash,2024-06,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0323,2024-06-15,Parking Fee,662.04,Transport,EasyPaisa,2024-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1990,2024-06-15,Hospital Bill,5439.88,Healthcare,JazzCash,2024-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2203,2024-06-15,Burns Road,633.32,Food & Dining,Debit Card,2024-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0856,2024-06-16,Netflix,1688.99,Entertainment,JazzCash,2024-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1417,2024-06-16,Petrol Station,567.83,Transport,Debit Card,2024-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1283,2024-06-17,Hardee's,1778.52,Food & Dining,JazzCash,2024-06,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2476,2024-06-17,Amazon Prime,1698.63,Entertainment,EasyPaisa,2024-06,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0956,2024-06-18,Pizza Hut,2331.35,Food & Dining,EasyPaisa,2024-06,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1245,2024-06-18,Bank Transfer – Savings,9392.21,Savings,JazzCash,2024-06,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1954,2024-06-18,Burns Road,998.92,Food & Dining,EasyPaisa,2024-06,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2088,2024-06-18,Pizza Hut,1538.95,Food & Dining,JazzCash,2024-06,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0512,2024-06-19,Meezan Savings,17967.13,Savings,JazzCash,2024-06,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2307,2024-06-19,Pizza Hut,417.64,Food & Dining,Cash,2024-06,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0322,2024-06-20,Student Biryani,812.7,Food & Dining,JazzCash,2024-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0229,2024-06-21,Petrol Station,303.51,Transport,Cash,2024-06,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0664,2024-06-21,Jazz Cash Saving,14463.85,Savings,JazzCash,2024-06,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0917,2024-06-21,SSGC Gas Bill,3309.82,Utilities,Debit Card,2024-06,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0940,2024-06-21,Student Biryani,1443.07,Food & Dining,Cash,2024-06,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1091,2024-06-21,Careem,415.31,Transport,Cash,2024-06,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1375,2024-06-22,Mutual Fund,11205.61,Savings,Debit Card,2024-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0674,2024-06-23,Health Supplement,2598.91,Healthcare,JazzCash,2024-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1087,2024-06-23,Lab Test,1484.52,Healthcare,Cash,2024-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1301,2024-06-23,Nayatel Internet,4977.67,Utilities,Cash,2024-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1711,2024-06-23,House Rent,19295.83,Rent,EasyPaisa,2024-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1894,2024-06-23,Daraz Entertainment,2037.26,Entertainment,Debit Card,2024-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1991,2024-06-23,Lab Test,721.44,Healthcare,Debit Card,2024-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2366,2024-06-23,Pharmacy,6102.77,Healthcare,Credit Card,2024-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0824,2024-06-24,KFC,957.31,Food & Dining,JazzCash,2024-06,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1456,2024-06-24,Cheetay Delivery,1286.94,Food & Dining,Cash,2024-06,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1660,2024-06-24,Pizza Hut,704.82,Food & Dining,JazzCash,2024-06,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2255,2024-06-24,YouTube Premium,1398.84,Entertainment,Debit Card,2024-06,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0310,2024-06-25,Telenor Postpaid,1648.47,Utilities,EasyPaisa,2024-06,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1810,2024-06-26,Al-Fatah,1012.71,Shopping,Cash,2024-06,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2332,2024-06-26,Pizza Hut,1065.86,Food & Dining,Debit Card,2024-06,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0491,2024-06-27,Clothing Store,4213.61,Shopping,JazzCash,2024-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0609,2024-06-27,Optician,5806.11,Healthcare,Credit Card,2024-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0970,2024-06-27,Dawaai Pharmacy,6370.6,Healthcare,Credit Card,2024-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1701,2024-06-27,Repair Service,710.29,Miscellaneous,Cash,2024-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2020,2024-06-27,Investment Transfer,15638.24,Savings,Credit Card,2024-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2300,2024-06-27,Cheetay Delivery,1448.39,Food & Dining,Debit Card,2024-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1669,2024-06-28,Exam Fee,811.07,Education,Cash,2024-06,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0410,2024-06-29,SSGC Gas Bill,2223.2,Utilities,Debit Card,2024-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0894,2024-06-29,Hardee's,1289.95,Food & Dining,EasyPaisa,2024-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0959,2024-06-29,McDonald's,405.88,Food & Dining,Debit Card,2024-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1162,2024-06-29,Concert Ticket,707.97,Entertainment,EasyPaisa,2024-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1709,2024-06-29,OLX Purchase,7617.07,Shopping,Debit Card,2024-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0418,2024-06-30,YouTube Premium,1053.66,Entertainment,Cash,2024-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0878,2024-06-30,Parking Fee,1262.25,Transport,JazzCash,2024-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0958,2024-06-30,Electronics Store,2699.48,Shopping,JazzCash,2024-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0438,2024-07-02,Bykea,524.51,Transport,Debit Card,2024-07,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0602,2024-07-02,Electronics Store,6399.88,Shopping,Debit Card,2024-07,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1077,2024-07-02,Kababjees,382.0,Food & Dining,EasyPaisa,2024-07,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2233,2024-07-02,Al-Fatah,5255.76,Shopping,Cash,2024-07,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0648,2024-07-03,Cinema Ticket,333.58,Entertainment,EasyPaisa,2024-07,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0765,2024-07-03,Hardee's,950.81,Food & Dining,JazzCash,2024-07,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1771,2024-07-03,Optician,1322.6,Healthcare,JazzCash,2024-07,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0801,2024-07-04,Shoe Store,8021.87,Shopping,Debit Card,2024-07,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1053,2024-07-04,Bowling,2140.58,Entertainment,Debit Card,2024-07,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1153,2024-07-04,Tuition Fee,11238.14,Education,JazzCash,2024-07,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1269,2024-07-04,Uber,776.86,Transport,EasyPaisa,2024-07,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1841,2024-07-04,Sana Safinaz,3437.8,Shopping,Cash,2024-07,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1016,2024-07-05,Parking Fee,278.5,Transport,EasyPaisa,2024-07,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1619,2024-07-05,Apartment Rent,13279.5,Rent,EasyPaisa,2024-07,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1856,2024-07-05,Netflix,1001.04,Entertainment,Cash,2024-07,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0261,2024-07-06,Kababjees,1026.19,Food & Dining,Cash,2024-07,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0549,2024-07-06,Student Biryani,1093.86,Food & Dining,Cash,2024-07,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1545,2024-07-06,Careem Bike,440.9,Transport,Credit Card,2024-07,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1704,2024-07-06,Shoe Store,1455.88,Shopping,Credit Card,2024-07,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2427,2024-07-06,Daraz Entertainment,378.98,Entertainment,Cash,2024-07,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0141,2024-07-07,Daraz,1545.72,Shopping,JazzCash,2024-07,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0303,2024-07-07,Al-Fatah,8142.7,Shopping,EasyPaisa,2024-07,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0436,2024-07-08,Imtiaz Superstore,2481.52,Food & Dining,EasyPaisa,2024-07,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0757,2024-07-08,PTCL Broadband,3916.68,Utilities,EasyPaisa,2024-07,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1182,2024-07-08,InDrive,324.86,Transport,JazzCash,2024-07,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1949,2024-07-08,Sana Safinaz,7145.82,Shopping,Debit Card,2024-07,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2301,2024-07-08,Daraz Entertainment,1010.19,Entertainment,Credit Card,2024-07,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1142,2024-07-09,Water Bill,3101.65,Utilities,Debit Card,2024-07,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0220,2024-07-10,Imtiaz Superstore,2347.55,Food & Dining,Credit Card,2024-07,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
